Orthogroup	Species	Mycoplasma_genitalium	Orthologs
OG0000412	Mycoplasma_gallisepticum	gi|3844887|gb|AAC71530.1|, gi|3845018|gb|AAC72446.1|	gi|284812157|gb|AAP56854.2|
OG0000413	Mycoplasma_gallisepticum	gi|3844890|gb|AAC71535.1|	gi|31541609|gb|AAP56909.1|, gi|284812200|gb|AAP56914.2|
OG0000414	Mycoplasma_gallisepticum	gi|3844893|gb|AAC71538.1|	gi|284812202|gb|AAP56917.2|
OG0000414	Mycoplasma_hyopneumoniae	gi|3844893|gb|AAC71538.1|	gi|144227595|gb|AAZ44448.2|
OG0000415	Mycoplasma_gallisepticum	gi|3844770|gb|AAC71393.1|	gi|31541681|gb|AAP56981.1|
OG0000415	Mycoplasma_hyopneumoniae	gi|3844770|gb|AAC71393.1|	gi|71851650|gb|AAZ44258.1|
OG0000417	Mycoplasma_gallisepticum	gi|1045736|gb|AAC71279.1|	gi|284812258|gb|AAP57018.2|
OG0000417	Mycoplasma_hyopneumoniae	gi|1045736|gb|AAC71279.1|	gi|71851967|gb|AAZ44575.1|
OG0000418	Mycoplasma_hyopneumoniae	gi|3844872|gb|AAC71514.1|, gi|3844974|gb|AAC71612.1|	gi|71851778|gb|AAZ44386.1|
OG0000442	Mycoplasma_agalactiae	gi|3844629|gb|AAC71236.1|	gi|290752336|emb|CBH40307.1|
OG0000483	Mycoplasma_agalactiae	gi|3845047|gb|AAC72473.1|	gi|290752718|emb|CBH40692.1|
OG0000510	Mycoplasma_gallisepticum	gi|3845067|gb|AAC72491.1|	gi|284811831|gb|AAP56351.2|
OG0000511	Mycoplasma_gallisepticum	gi|3845005|gb|AAC71640.1|	gi|31541087|gb|AAP56389.1|
OG0000512	Mycoplasma_gallisepticum	gi|3845004|gb|AAC71639.1|	gi|284811858|gb|AAP56390.2|
OG0000513	Mycoplasma_gallisepticum	gi|3845002|gb|AAC71637.1|	gi|284811860|gb|AAP56392.2|
OG0000514	Mycoplasma_gallisepticum	gi|3844830|gb|AAC71448.1|	gi|31541094|gb|AAP56396.1|
OG0000515	Mycoplasma_gallisepticum	gi|3844831|gb|AAC71449.1|	gi|284811862|gb|AAP56397.2|
OG0000516	Mycoplasma_gallisepticum	gi|3844725|gb|AAC71352.1|	gi|31541097|gb|AAP56399.1|
OG0000517	Mycoplasma_gallisepticum	gi|3845021|gb|AAC72449.1|	gi|284811878|gb|AAP56431.2|
OG0000518	Mycoplasma_gallisepticum	gi|3845012|gb|AAC71646.1|	gi|31541134|gb|AAP56436.1|
OG0000519	Mycoplasma_gallisepticum	gi|84626140|gb|ABC59633.1|	gi|31541162|gb|AAP56464.1|
OG0000520	Mycoplasma_gallisepticum	gi|3844737|gb|AAC71362.1|	gi|284811904|gb|AAP56468.2|
OG0000522	Mycoplasma_gallisepticum	gi|3844950|gb|AAC71590.1|	gi|284811908|gb|AAP56477.2|
OG0000523	Mycoplasma_gallisepticum	gi|3844951|gb|AAC71591.1|	gi|284811909|gb|AAP56478.2|
OG0000527	Mycoplasma_gallisepticum	gi|3844931|gb|AAC71573.1|	gi|284811938|gb|AAP56517.2|
OG0000528	Mycoplasma_gallisepticum	gi|3844965|gb|AAC71604.1|	gi|31541221|gb|AAP56523.1|
OG0000529	Mycoplasma_gallisepticum	gi|3844964|gb|AAC71603.1|	gi|284811941|gb|AAP56524.2|
OG0000530	Mycoplasma_gallisepticum	gi|3844962|gb|AAC71601.1|	gi|284811942|gb|AAP56526.2|
OG0000531	Mycoplasma_gallisepticum	gi|1045973|gb|AAC71500.1|	gi|284811949|gb|AAP56536.2|
OG0000532	Mycoplasma_gallisepticum	gi|1045972|gb|AAC71499.1|	gi|284811950|gb|AAP56538.2|
OG0000534	Mycoplasma_gallisepticum	gi|3844808|gb|AAC71428.1|	gi|31541258|gb|AAP56560.1|
OG0000535	Mycoplasma_gallisepticum	gi|1045980|gb|AAC71506.1|	gi|284811972|gb|AAP56572.2|
OG0000536	Mycoplasma_gallisepticum	gi|1045981|gb|AAC71507.1|	gi|31541272|gb|AAP56573.1|
OG0000537	Mycoplasma_gallisepticum	gi|1045982|gb|AAC71508.1|	gi|284811973|gb|AAP56574.2|
OG0000538	Mycoplasma_gallisepticum	gi|1045977|gb|AAC71503.1|	gi|31541293|gb|AAP56594.1|
OG0000542	Mycoplasma_gallisepticum	gi|3844925|gb|AAC71567.1|	gi|284812002|gb|AAP56617.2|
OG0000544	Mycoplasma_gallisepticum	gi|3845048|gb|AAC72474.1|	gi|284812013|gb|AAP56637.2|
OG0000545	Mycoplasma_gallisepticum	gi|3844990|gb|AAC71626.1|	gi|31541356|gb|AAP56657.1|
OG0000547	Mycoplasma_gallisepticum	gi|3844809|gb|AAC71429.1|	gi|284812025|gb|AAP56664.2|
OG0000548	Mycoplasma_gallisepticum	gi|84626132|gb|ABC59631.1|	gi|31541364|gb|AAP56665.1|
OG0000549	Mycoplasma_gallisepticum	gi|3844818|gb|AAC71437.1|	gi|31541370|gb|AAP56671.1|
OG0000552	Mycoplasma_gallisepticum	gi|3844837|gb|AAC71454.1|	gi|284812060|gb|AAP56718.2|
OG0000553	Mycoplasma_gallisepticum	gi|3844840|gb|AAC71457.1|	gi|284812061|gb|AAP56721.2|
OG0000554	Mycoplasma_gallisepticum	gi|1045939|gb|AAC71468.1|	gi|284812077|gb|AAP56738.2|
OG0000556	Mycoplasma_gallisepticum	gi|3844971|gb|AAC71609.1|	gi|31541498|gb|AAP56798.1|
OG0000557	Mycoplasma_gallisepticum	gi|3844978|gb|AAC71616.1|	gi|284812125|gb|AAP56801.2|
OG0000558	Mycoplasma_gallisepticum	gi|3844689|gb|AAC71319.1|	gi|31541512|gb|AAP56812.1|
OG0000559	Mycoplasma_gallisepticum	gi|3844654|gb|AAC71261.1|	gi|284812136|gb|AAP56816.2|
OG0000560	Mycoplasma_gallisepticum	gi|3844721|gb|AAC71348.1|	gi|284812140|gb|AAP56821.2|
OG0000561	Mycoplasma_gallisepticum	gi|84626131|gb|AAC71620.2|	gi|284812145|gb|AAP56827.2|
OG0000562	Mycoplasma_gallisepticum	gi|3844984|gb|AAC71621.1|	gi|31541528|gb|AAP56828.1|
OG0000563	Mycoplasma_gallisepticum	gi|3844959|gb|AAC71598.1|	gi|31541549|gb|AAP56849.1|
OG0000564	Mycoplasma_gallisepticum	gi|3844638|gb|AAC71244.1|	gi|31541558|gb|AAP56858.1|
OG0000565	Mycoplasma_gallisepticum	gi|3844898|gb|AAC71543.1|	gi|284812164|gb|AAP56866.2|
OG0000566	Mycoplasma_gallisepticum	gi|3845020|gb|AAC72448.1|	gi|284812173|gb|AAP56879.2|
OG0000567	Mycoplasma_gallisepticum	gi|3844885|gb|AAC71528.1|	gi|31541590|gb|AAP56890.1|
OG0000568	Mycoplasma_gallisepticum	gi|3844719|gb|AAC71346.1|	gi|31541595|gb|AAP56895.1|
OG0000569	Mycoplasma_gallisepticum	gi|3844718|gb|AAC71345.1|	gi|284812188|gb|AAP56896.2|
OG0000571	Mycoplasma_gallisepticum	gi|3844892|gb|AAC71537.1|	gi|284812201|gb|AAP56916.2|
OG0000572	Mycoplasma_gallisepticum	gi|1045731|gb|AAC71274.1|	gi|284812208|gb|AAP56924.2|
OG0000573	Mycoplasma_gallisepticum	gi|3844778|gb|AAC71401.1|	gi|284812210|gb|AAP56926.2|
OG0000574	Mycoplasma_gallisepticum	gi|1045712|gb|AAC71256.1|	gi|31541648|gb|AAP56948.1|
OG0000575	Mycoplasma_gallisepticum	gi|3844647|gb|AAC71253.1|	gi|284812227|gb|AAP56967.2|
OG0000576	Mycoplasma_gallisepticum	gi|3844875|gb|AAC71517.1|	gi|284812228|gb|AAP56969.2|
OG0000577	Mycoplasma_gallisepticum	gi|1045728|gb|AAC71271.1|	gi|284812245|gb|AAP56998.2|
OG0000578	Mycoplasma_gallisepticum	gi|3844631|gb|AAC71238.1|	gi|284812254|gb|AAP57010.2|
OG0000581	Mycoplasma_gallisepticum	gi|84626126|gb|AAC71234.2|	gi|284812282|gb|AAP57052.2|
OG0000582	Mycoplasma_gallisepticum	gi|84626158|gb|AAC72481.2|	gi|31541763|gb|AAP57062.1|
OG0000583	Mycoplasma_gallisepticum	gi|84626152|gb|AAC71218.2|	gi|284812300|gb|AAP57075.2|
OG0000584	Mycoplasma_gallisepticum	gi|84626162|gb|AAC71217.2|	gi|284812301|gb|AAP57076.2|
OG0000587	Mycoplasma_hyopneumoniae	gi|3844705|gb|AAC71333.1|	gi|71851627|gb|AAZ44235.1|
OG0000588	Mycoplasma_hyopneumoniae	gi|3844873|gb|AAC71515.1|	gi|71851777|gb|AAZ44385.1|
